Τίτλος,Συγγραφέας,Τιμή,Αρχική τιμή,url
Φιλησε με σαν και πρωτα,"Παπαδημα, Δημητρα",4.92,12.30,https://www.protoporia.gr/papadhma-dhmhtra-filhse-me-san-kai-prwta-metaxeirismeno-2229601401667.html
Φιλι στα ματια,"Τραυλου, Πασχαλια",8.85,17.70,https://www.protoporia.gr/trayloy-pasxalia-fili-sta-matia-metaxeirismeno-2229606052857.html
Φιλι της σκιας Vampire Academy,"Mead, Richelle",10.00,20.17,https://www.protoporia.gr/mead-richelle-fili-ths-skias-vampire-academy-metaxeirismeno-2229606680777.html
"Φιλια, χρονος και φως",Αδωνις,4.06,10.14,https://www.protoporia.gr/adwnis-filia-xronos-kai-fws-metaxeirismeno-2229601419570.html
Φιλιες και ερωτες,"Giffin, Emily",2.00,5.00,https://www.protoporia.gr/giffin-emily-filies-kai-erwtes-metaxeirismeno-2229604814662.html
Φιλικοι,"Μελας, Σπυρος",12.00,,https://www.protoporia.gr/melas-spyros-filikoi-metaxeirismeno-2229603029968.html
Φιλιπποι,"Κουκουλη-Χρυσανθακη, Χαιδω",6.39,10.65,https://www.protoporia.gr/koykoylh-xrysan8akh-xaidw-filippoi-metaxeirismeno-2229602141296.html
Φιλιππος Β ο Μακεδονας,"Φαραντακης, Κιμων",6.00,16.96,https://www.protoporia.gr/farantakhs-kimwn-filippos-b-o-makedonas-metaxeirismeno-2229602087372.html
Φιλμοκατασκευη,"Ραφαηλιδης, Βασιλης",3.00,6.39,https://www.protoporia.gr/rafahlidhs-basilhs-filmokataskeyh-metaxeirismeno-2229603223120.html
Φιλμπυ,"Littell, Robert",7.00,14.00,https://www.protoporia.gr/littell-robert-filmpy-metaxeirismeno-2229605052445.html
Φιλμπυ,"Ναιτλη, Φιλιπ",12.00,18.09,https://www.protoporia.gr/paihtz-mproys-filmpy-metaxeirismeno-2220002530482.html
Φιλοδοξιες κηπου,"Φακινου, Ευγενια",3.90,10.65,https://www.protoporia.gr/fakinoy-eygenia-filodo3ies-khpoy-metaxeirismeno-2229600343760.html
Φιλοι,"Ραπτοπουλος, Βαγγελης",5.10,10.20,https://www.protoporia.gr/raptopoylos-baggelhs-filoi-metaxeirismeno-2229600428689.html
Φιλοι και εραστες,"Καλλιφατιδης, Θοδωρης",15.50,23.43,https://www.protoporia.gr/kallifatidhs-8odwrhs-filoi-kai-erastes-metaxeirismeno-2229603364397.html
Φιλοι φιλοι καρδιοφιλοι-η Μαγια,"Ζαραμπουκα, Σοφια",3.58,8.96,https://www.protoporia.gr/zarampoyka-sofia-filoi-filoi-kardiofiloi-h-magia-metaxeirismeno-2229606000131.html
Φιλοκτητης,"Ριτσος, Γιαννης",4.80,9.68,https://www.protoporia.gr/ritsos-giannhs-filokthths-metaxeirismeno-2229600442340.html
Φιλολογικα απομνημονευματα,"Βαρναλης, Κωστας",7.90,22.42,https://www.protoporia.gr/barnalhs-kwstas-filologika-apomnhmoneymata-metaxeirismeno-2229600429815.html
Φιλολογικα σαλονια και καφενεια της Αθηνας,"Παπακωστας, Γιαννης",25.00,28.54,https://www.protoporia.gr/papakwstas-giannhs-filologika-salonia-kai-kafeneia-ths-a8hnas-metaxeirismeno-2229600503171.html
Φιλολογικες διαδρομες Β,"Κατσικη-Γκιβαλου, Αντα",5.00,12.44,https://www.protoporia.gr/katsikh-gkibaloy-anta-filologikes-diadromes-b-metaxeirismeno-2229606007208.html
Φιλοξενουμενη,"Καστρινακη, Αγγελα",2.50,9.17,https://www.protoporia.gr/kastrinakh-aggela-filo3enoymenh-metaxeirismeno-2229600502037.html
Φιλοσοφειον,"Νουτσος, Παναγιωτης",6.45,18.56,https://www.protoporia.gr/noytsos-panagiwths-x-filosofeion-metaxeirismeno-2229603935276.html
Φιλοσοφια,"Craig, Edward",9.00,10.00,https://www.protoporia.gr/craig-edward-filosofia-metaxeirismeno-2229604426551.html
Φιλοσοφια,"Fearn, Nicholas",7.30,18.35,https://www.protoporia.gr/fearn-nicholas-filosofia-metaxeirismeno-2229604556708.html
Φιλοσοφια,"Warburton, Nigel",4.60,11.73,https://www.protoporia.gr/warburton-nigel-filosofia-metaxeirismeno-2229607131759.html
Φιλοσοφια,"Νιτσε, Φριντριχ",8.00,,https://www.protoporia.gr/nitse-frintrix-filosofia-metaxeirismeno-2220001161274.html
Φιλοσοφια και τεχνικη ΙΙ,"Παπαιωαννου, Κωστας",6.40,15.99,https://www.protoporia.gr/papaiwannoy-kwstas-filosofia-kai-texnikh-ii-metaxeirismeno-2229604270314.html
Φιλοσοφια ποιητικη,"Ραμφος, Στελιος",9.00,18.17,https://www.protoporia.gr/ramfos-stelios-filosofia-poihtikh-metaxeirismeno-2229607102094.html
Φιλοσοφια σε 3 λεπτα,"Μινταλ, Φαμπρις",6.16,8.80,https://www.protoporia.gr/mintal-fampris-filosofia-se-3-lepta-metaxeirismeno-2226180140406.html
Φιλοσοφια Τα βασικα,"Warburton, Nigel",19.08,21.20,https://www.protoporia.gr/warburton-nigel-filosofia-ta-basika-metaxeirismeno-2229602532216.html
Φιλοσοφια τα κλασσικα κειμενα,"Warburton, Nigel",11.40,28.62,https://www.protoporia.gr/warburton-nigel-filosofia-ta-klassika-keimena-metaxeirismeno-2229602532261.html
Φιλοσοφια της επιστημης I,"Cottingham, John",7.20,17.94,https://www.protoporia.gr/cottingham-john-filosofia-ths-episthmhs-i-metaxeirismeno-2229608032345.html
Φιλοσοφια της επιστημης II,"Woolhouse, R. S.",8.50,14.95,https://www.protoporia.gr/woolhouse-r-s-filosofia-ths-episthmhs-ii-metaxeirismeno-2229608032352.html
Φιλοσοφια της ιστοριας,"Γεωργουλης, Κωνσταντινος Δ.",9.90,26.50,https://www.protoporia.gr/gewrgoylhs-kwnstantinos-d-filosofia-ths-istorias-metaxeirismeno-2229602062706.html
Φιλοσοφια του δικαιου,"Wacks, Raymond",9.00,10.00,https://www.protoporia.gr/wacks-raymond-filosofia-toy-dikaioy-metaxeirismeno-2229604427862.html
Φιλοσοφια των κοινωνικων επιστημων,"Hollis, Martin",12.40,25.00,https://www.protoporia.gr/hollis-martin-filosofia-twn-koinwnikwn-episthmwn-metaxeirismeno-2229602184279.html
Φιλοσοφικα,"Αλτουσσερ, Λουι",14.00,,https://www.protoporia.gr/altoyser-loyi-filosofika-metaxeirismeno-2229607349086.html
Φιλοσοφικα εγκληματα,"Κερ, Φιλιπ",6.50,15.50,https://www.protoporia.gr/ker-filip-filosofika-egklhmata-metaxeirismeno-2229600446584.html
Φιλοσοφικα θεματα,Μαο Τσε Τουνγκ,7.20,8.00,https://www.protoporia.gr/mao-tse-toyngk-filosofika-8emata-metaxeirismeno-2220001155662.html
Φιλοσοφικα πορτρετα,"Χατζημωυσης, Αντωνιος",8.00,16.00,https://www.protoporia.gr/xatzhmwyshs-antwnios-filosofika-portreta-metaxeirismeno-2229604355691.html
Φιλοσοφικα προβληματα,"Παπανουτσος, Ευαγγελος",8.00,20.19,https://www.protoporia.gr/papanoytsos-eyaggelos-filosofika-problhmata-metaxeirismeno-2221007233125.html
Φιλοσοφικες ερευνες,"Βιτγκενσταιν, Λουντβιχ",7.90,22.26,https://www.protoporia.gr/bitgkenstain-loyntbix-filosofikes-ereynes-metaxeirismeno-2229600200353.html
Φιλοσοφικες παρατηρησεις,"Βιτγκενσταιν, Λουντβιχ",22.13,29.50,https://www.protoporia.gr/bitgkenstain-loyntbix-filosofikes-parathrhseis-metaxeirismeno-2229602355341.html
Φιλοσοφικη γραμματικη (δεμενο),"Βιτγκενσταιν, Λουντβιχ",10.20,35.67,https://www.protoporia.gr/bitgkenstain-loyntbix-filosofikh-grammatikh-demeno-metaxeirismeno-2229602500789.html
Φιλοσοφικο λεξικο (2 τομοι),Βολταιρος,14.00,,https://www.protoporia.gr/boltairos-filosofiko-le3iko-2-tomoi-metaxeirismeno-2229608032635.html
Φιλοσοφικος νατουραλισμος,"Papineau, David",4.00,25.50,https://www.protoporia.gr/papineau-david-filosofikos-natoyralismos-metaxeirismeno-2229607901338.html
Φιλτατε...,Γεωργιος Α΄(βασιλευς),6.00,12.00,https://www.protoporia.gr/gewrgios-a-basileys-filtate-metaxeirismeno-2229603201777.html
Φιορ ντ Αμορε,"Γουβελη, Γιωτα",12.39,17.70,https://www.protoporia.gr/goybelh-giwta-fior-nt-amore-metaxeirismeno-2229606533875.html
Φλαμανδικες επιδρασεις στη μεταβυζαντινη ζωγραφικη Ι,"Ρηγοπουλος, Γιαννης",17.30,21.76,https://www.protoporia.gr/rhgopoylos-giannhs-flamandikes-epidraseis-sth-metabyzantinh-zwgrafikh-i-metaxeirismeno-2229607418317.html
Φλαμινγκο,"Gardner, John",4.00,,https://www.protoporia.gr/gardner-john-flamingko-metaxeirism-2220001109924.html
Φλαουερ,"Λυμπερη, Κλεοπατρα",4.40,8.78,https://www.protoporia.gr/lymperh-kleopatra-flaoyer-metaxeirismeno-2229603254773.html
Φλας,"Γουλφ, Βιρτζινια",7.00,,https://www.protoporia.gr/goylf-birtzinia-flas-metaxeirismeno-2229602355273.html
Φλεγομαι,"Σεβε, Τουρμπγερν",13.00,26.00,https://www.protoporia.gr/sebe-toyrmpgern-flegomai-metaxeirismeno-2229607909310.html
Φλεγομενη πεταλουδα,"Βερα, Ιβον",4.00,12.23,https://www.protoporia.gr/bera-ibon-flegomenh-petaloyda-metaxeirismeno-2229603759681.html
Φλεγομενη πολη,"Πελεκανος, Γιωργος",3.90,9.90,https://www.protoporia.gr/pelekanos-giwrgos-flegomenh-polh-metaxeirismeno-2229608255829.html
Φλερυ Νταντωνακη,"Σπυροπουλος, Bach, Γιαννης",5.00,,https://www.protoporia.gr/spyropoylos-bach-giannhs-flery-ntantwnakh-metaxeirismeno-2229606627055.html
Φλογα που σιγοκαιει,"Κερ, Φιλιπ",8.00,16.60,https://www.protoporia.gr/ker-filip-floga-poy-sigokaiei-metaxeirismeno-2229600446133.html
Φλογες στον παραδεισο,"Κορινθιου-Χατζηρηγα, Αναστασια",3.45,6.90,https://www.protoporia.gr/korin8ioy-xatzhrhga-anastasia-floges-ston-paradeiso-metaxeirismeno-2229604174551.html
Φλογισμενες Πολεις,"Μποιντας, Θεοχαρης",9.45,13.50,https://www.protoporia.gr/mpointas-8eoxarhs-flogismenes-poleis-metaxeirismeno-2229606264625.html
Φλογισμενη πορφυρα,"Ρουσσος, Γεωργιος",14.40,20.00,https://www.protoporia.gr/royssos-gewrgios-flogismenh-porfyra-metaxeirism-2229603977153.html
Φλογισμενη πορφυρα ΙΙ,"Ρουσσος, Γεωργιος",12.00,,https://www.protoporia.gr/royssos-gewrgios-flogismenh-porfyra-ii-metaxeirismeno-2229604941887.html
Φλογισμενη σεληνη,"Τζιαρντινελι, Μεμπο",8.50,10.65,https://www.protoporia.gr/tziarntineli-mempo-flogismenh-selhnh-metaxeirismeno-2229607073479.html
Φλοισβος συννεφων,"Φραγκος, Γιωργος",5.94,8.48,https://www.protoporia.gr/fragkos-giwrgos-floisbos-synnefwn-metaxeirismeno-2226185286512.html
Φλουρι Κωνσταντινατο,"Καρδαρα, Μαρια",7.90,14.20,https://www.protoporia.gr/kardara-maria-floyri-kwnstantinato-metaxeirismeno-2229601902706.html
Φλω και Τιμολεων,"Αυτζης, Μερκουριος",5.55,11.10,https://www.protoporia.gr/aytzhs-merkoyrios-flw-kai-timolewn-metaxeirismeno-2226180122631.html
Φλωρεντια και Τοσκανη,,3.00,,https://www.protoporia.gr/-flwrentia-kai-toskanh-metaxeirismeno-2229608162066.html
Φλωρεντια Μια ιδιαζουσα περιπτωση,"Λιβιτ, Ντειβιντ",6.50,16.31,https://www.protoporia.gr/libit-nteibint-flwrentia-mia-idiazoysa-periptwsh-metaxeirismeno-2229603755829.html
Φλωρεντινες ιστοριες,"Μακιαβελι, Νικολο",16.32,23.32,https://www.protoporia.gr/makiabeli-nikolo-flwrentines-istories-metaxeirismeno-2229602219421.html
Φλωρεντινη τραγωδια,"Γουαιλντ, Οσκαρ",3.30,6.60,https://www.protoporia.gr/goyailnt-oskar-flwrentinh-tragwdia-metaxeirismeno-2229602700264.html
"Φοβαμαι, ταυρομαχε","Λεμεμπελ, Πεδρο",10.50,15.00,https://www.protoporia.gr/lemempel-pedro-fobamai-tayromaxe-metaxeirismeno-2229600369289.html
Φοβος η ερωτας,"Μπαρλα, Κωνσταντινα",4.90,16.90,https://www.protoporia.gr/mparla-kwnstantina-fobos-h-erwtas-metaxeirismeno-2226185284419.html
Φοβος καταρρευσης,"Βινικοτ, Ντοναλντ",4.09,8.18,https://www.protoporia.gr/binikot-ntonalnt-fobos-katarreyshs-metaxeirismeno-2229603255718.html
Φοβος κι ελπιδα,,5.30,13.24,https://www.protoporia.gr/-fobos-ki-elpida-metaxeirismeno-2229600502723.html
"Φοβος, ο Τραμπ στον Λευκο Οικο (μερος Ι)","Γουντγουορντ, Μπομπ",2.90,9.43,https://www.protoporia.gr/goyntgoyornt-mpomp-fobos-o-tramp-ston-leyko-oiko-meros-i-metaxeirismeno-2229604365973.html
"Φοβος, ο Τραμπ στον Λευκο Οικο (μερος ΙΙ)","Γουντγουορντ, Μπομπ",2.64,6.60,https://www.protoporia.gr/goyntgoyornt-mpomp-fobos-o-tramp-ston-leyko-oiko-meros-ii-metaxeirismeno-2229604366277.html
Φοβου τους Δαναους,"Κερ, Φιλιπ",8.85,17.70,https://www.protoporia.gr/ker-filip-foboy-toys-danaoys-metaxeirismeno-2229600449738.html
Φοινιξ,"Κασιματης, Πετρος",11.90,17.00,https://www.protoporia.gr/kasimaths-petros-foini3-metaxeirismeno-2229601436546.html
Φοινιξ αγηρως,"Δημητριαδης, Αιμιλιος",10.00,17.56,https://www.protoporia.gr/dhmhtriadhs-aimilios-foini3-aghrws-metaxeirismeno-2229602607747.html
Φοιτηται κι Αρσακειαδες,"Ξενοπουλος, Γρηγοριος",3.90,17.00,https://www.protoporia.gr/3enopoylos-grhgorios-foithtai-ki-arsakeiades-metaxeirismeno-2229603020446.html
Φονικες εταιρειες,"Klein, Shelley",10.80,12.00,https://www.protoporia.gr/klein-shelley-fonikes-etaireies-metaxeirismeno-2229606680074.html
Φονικη μανια,"Kava, Alex",2.60,7.00,https://www.protoporia.gr/kava-alex-fonikh-mania-metaxeirism-2229606201286.html
Φονικη παλιρροια,"Lloyd, Sam",13.16,18.80,https://www.protoporia.gr/lloyd-sam-fonikh-palirroia-metaxeirismeno-2226180144541.html
Φονικη παλιρροια,"Τσαιλντ, Λινκολν",13.90,25.56,https://www.protoporia.gr/preston-ntagklas-fonikh-palirroia-metaxeirismeno-2229607458412.html
Φονικο παθος,"Κειν, Τσελσι",6.25,14.00,https://www.protoporia.gr/kein-tselsi-foniko-pa8os-metaxeirismeno-2229604107924.html
ΦΟΝΙΚΟ ΠΑΙΧΝΙΔΙ-,,3.00,5.00,https://www.protoporia.gr/-foniko-paixnidi-metaxeirismeno-2229604974656.html
ΦΟΝΙΚΟ ΣΤΗ ΒΙΛΛΑ ΤΗΣ ΕΥΤΥΧΙΑΣ,"Σκρεττας, Νικοδημος Αρχιμαν.",4.00,10.00,https://www.protoporia.gr/skrettas-nikodhmos-arximan-foniko-sth-billa-ths-eytyxias-metaxeirismeno-2229608502657.html
Φονοι στη Βηθλεεμ,"Ρις, Ματ",13.60,17.04,https://www.protoporia.gr/ris-mat-fonoi-sth-bh8leem-metaxeirismeno-2229600350331.html
Φονοι στην αυλη του Μεγαλου Αλεξανδρου,"Doherty, Paul",7.00,,https://www.protoporia.gr/doherty-paul-fonoi-sthn-aylh-toy-megaloy-ale3androy-metaxeirismeno-2229605360991.html
Φονοι στην πολη των αγγελων (trade edition),"Κονελι, Μαικλ",6.93,9.90,https://www.protoporia.gr/koneli-maikl-fonoi-sthn-polh-twn-aggelwn-trade-edition-metaxeirismeno-2229606533066.html
Φονοι στο Μουσειο Φυσικης Ιστοριας,"Roy, Veronique",16.00,,https://www.protoporia.gr/roy-veronique-fonoi-sto-moyseio-fysikhs-istorias-metaxeirismeno-2229604351761.html
Φονοι στο Μπεβερλι Χιλς,"Patterson, James",5.90,,https://www.protoporia.gr/patterson-james-fonoi-sto-mpeberli-xils-metaxeirismeno-2229604508936.html
Φονοι στο οικοτροφειο,"Riley, Lucinda",12.39,17.70,https://www.protoporia.gr/riley-lucinda-fonoi-sto-oikotrofeio-metaxeirismeno-2229606536661.html
Φονος,"Πανουτσοπουλου, Χαρικλεια",6.34,9.05,https://www.protoporia.gr/panoytsopoyloy-xarikleia-fonos-metaxeirismeno-2229609484389.html
Φονος 5 αστερων,"Ακριτα, Ελενα",6.60,16.60,https://www.protoporia.gr/akrita-elena-fonos-5-asterwn-metaxeirismeno-2229603649586.html
Φονος Σαββατο πρωι,"Gur, Batya",13.50,15.00,https://www.protoporia.gr/gur-batya-fonos-sabbato-prwi-metaxeirismeno-2229608151251.html
Φονος στη βιβλιοθηκη της Αλεξανδρειας,"Ρομπερτς, Μαντοξ Τζων",13.50,15.00,https://www.protoporia.gr/romperts-manto3-tzwn-fonos-sth-biblio8hkh-ths-ale3andreias-metaxeirismeno-2229608151565.html
Φονος στην Αππια οδο,"Saylor, Steven",15.00,20.22,https://www.protoporia.gr/saylor-steven-fonos-sthn-appia-odo-metaxeirismeno-2229605361042.html
Φονος στην κουζινα του Πτολεμαιου,"Λεμονης, Γιαννης Μ.",6.30,18.00,https://www.protoporia.gr/lemonhs-giannhs-m-fonos-sthn-koyzina-toy-ptolemaioy-metaxeirismeno-2229606748514.html
Φονος στην Ολυμπια,"Segur, Thierry",4.90,9.70,https://www.protoporia.gr/merle-claude-fonos-sthn-olympia-metaxeirismeno-2229604239717.html
Φονος στο Κιμπουτς,"Γκουρ, Μπατυα",6.30,18.00,https://www.protoporia.gr/gkoyr-mpatya-fonos-sto-kimpoyts-metaxeirismeno-2229604352973.html
Φονος στο ναο του Ανουβη,"Robinson, Lynda",6.40,16.00,https://www.protoporia.gr/robinson-lynda-fonos-sto-nao-toy-anoybh-metaxeirismeno-2229605172839.html
Φονος στο νησι,"Hines, Joanna",6.70,19.17,https://www.protoporia.gr/hines-joanna-fonos-sto-nhsi-metaxeirismeno-2229606665217.html
Φονος στο πανεπιστημιο,"Gur, Batya",17.10,19.00,https://www.protoporia.gr/gur-batya-fonos-sto-panepisthmio-metaxeirismeno-2229608151695.html
Φονος στο σπιτι του κυριου Προυστ,"Μομπρεν, Εστελ",10.50,13.24,https://www.protoporia.gr/mompren-estel-fonos-sto-spiti-toy-kyrioy-proyst-metaxeirismeno-2229604900068.html
